Name,Latitude,Longitude,Type
Best One,51.4470638,-0.2174764,Supermarket
U.see.inn Continental Supermarket,51.5450488,-0.1179354,Supermarket
Vital Ingredient,51.5132986,-0.1419871,Supermarket
M&S Foodhall,51.5479875,-0.0756727,Supermarket
Lidl,51.536038,0.0349308,Supermarket
Wa Na Hong Oriental Supermarket,51.5462184,-0.0045231,Supermarket
M&S Simply Food,51.6141088,-0.24918,Supermarket
Food 4 Less,51.6009418,-0.2665262,Supermarket
A Day Fresh,51.5977717,-0.2774743,Supermarket
Gayatri,51.5809096,-0.3336309,Supermarket
Hak Food Centre,51.5981221,-0.2783117,Supermarket
Co-op Food,51.3508737,-0.0381619,Supermarket
The Fruit Garden,51.5227275,-0.1593475,Supermarket
Istanbul,51.4261098,-0.0501125,Supermarket
Endora House Food & Wine,51.4261599,-0.0528822,Supermarket
PFC,51.426015,-0.0518287,Supermarket
To Tu Polish Food Shop,51.4255895,-0.0481939,Supermarket
S K Food & Wine,51.4255549,-0.0443731,Supermarket
Istanbul Supermarket,51.4257273,-0.0434787,Supermarket
Hoxton Brothers,51.5338081,-0.0803896,Supermarket
The Co-operative Food,51.4087795,-0.1059241,Supermarket
Seoul Plaza,51.571832,-0.1963688,Supermarket
Co-op Food,51.3696409,0.0010876,Supermarket
ALDI,51.4908886,0.0222533,Supermarket
Iceland,51.6027325,-0.2703528,Supermarket
The Food Warehouse,51.5865447,-0.0617439,Supermarket
The Co-operative Food,51.3567786,-0.1735696,Supermarket
Oriental Supermarket,51.5297685,-0.0870768,Supermarket
Co-op Food,51.3753241,-0.0469275,Supermarket
Tesco Express,51.5717053,0.2188613,Supermarket
The Co-operative Food,51.3859741,-0.040214,Supermarket
Bangla Bazar Cash & Carry,51.5133652,-0.0332748,Supermarket
Co-op Food,51.3423401,-0.0162257,Supermarket
Tropical Essentials Supermarket,51.3407218,-0.0137921,Supermarket
Farm Boy,43.0270618,-81.2738293,Supermarket
Co-op Food,51.3996958,-0.1322804,Supermarket
Lidl,51.5099962,-0.3244228,Supermarket
Co-operative Food,51.5859381,-0.18108,Supermarket
Co-op Food,51.5492122,0.0246253,Supermarket
Wallington Food Centre,51.3611749,-0.1505781,Supermarket
Asda,51.4651052,-0.0165929,Supermarket
Kroger,37.1068673,-84.0902749,Supermarket
Londis,51.4882157,-0.3168605,Supermarket
ALDI,51.4159213,-0.1788224,Supermarket
oseyo,51.5387036,-0.1420206,Supermarket
Co-op Food,51.4684268,-0.3259981,Supermarket
Nisa,51.5494585,-0.1527653,Supermarket
Co-op Food,51.5370776,-0.2062613,Supermarket
Green Lanes Surgery & Pharmacy,51.6330775,-0.0940168,Supermarket
The Battersea General Store,51.4821824,-0.1461241,Supermarket
Waitrose,51.6353261,-0.0939689,Supermarket
Waitrose,51.4091848,-0.2333804,Supermarket
Loco Food Centre,51.5853717,-0.0794435,Supermarket
Hao Wah Chinese Supermarket,51.4735144,-0.0727224,Supermarket
Sainsbury's,51.5887683,-0.1172394,Supermarket
Kim Lien Mini Market,51.4734874,-0.0712031,Supermarket
Market Basket,51.5874728,-0.0983831,Supermarket
Mara,51.5701404,-0.0260863,Supermarket
Nadeem Halal Meat & Grocery,51.5716664,-0.0218379,Supermarket
Madina Cash & Carry,51.5711535,-0.0233185,Supermarket
KGN Wholesale & Retail,51.5710047,-0.0236949,Supermarket
M&S Foodhall,51.5030908,-0.1161265,Supermarket
New Kumasi Market,51.4735025,-0.0695651,Supermarket
Gulf market,51.5205928,-0.1707062,Supermarket
Sainsbury's,51.5093401,-0.3249925,Supermarket
Co-op Food,51.5589036,-0.2789098,Supermarket
Panzer's Delicatessen,51.533457,-0.1722834,Supermarket
Sainsbury's,51.3769303,-0.1004619,Supermarket
Waitrose,51.5773482,-0.2226177,Supermarket
CEO African Caribbean Food,51.4400807,-0.4155217,Supermarket
Co-op Food,51.3925818,-0.2230726,Supermarket
Milad Supermarket,51.5347328,-0.1893389,Supermarket
Bulk Barn,43.0265993,-81.2749362,Supermarket
Bulk Barrel,42.9909258,-81.2745451,Supermarket
Bulk Barn,43.0059629,-81.1752644,Supermarket
Walmart Supercentre,43.0018582,-81.1717592,Supermarket
No Frills,43.0036406,-81.1726742,Supermarket
Planet Organic,51.5376794,-0.2067383,Supermarket
Sainsbury's Local,51.5500194,-0.1911823,Supermarket
Amazon Fresh,51.4630699,-0.3020706,Supermarket
Food Basics,43.0071159,-81.2098714,Supermarket
SJV Cash & Carry,51.5322093,0.0502505,Supermarket
FreshCo,43.0111194,-81.241002,Supermarket
Bulk Barn,42.9342851,-81.2213304,Supermarket
Bulk Barn,43.010052,-81.3336366,Supermarket
FreshCo,42.9416451,-81.2844847,Supermarket
Foodland,42.9127529,-81.2912851,Supermarket
No Frills,42.942286,-81.2295342,Supermarket
Angela Supermarket and Convenience,42.9820864,-81.2895863,Supermarket
Co-op Food,51.4970012,0.0117826,Supermarket
Co-op Food,51.391637,-0.0383056,Supermarket
M&S Simply Food,51.5028622,-0.0177096,Supermarket
Prezzemolo & Vitale,51.5152222,-0.192678,Supermarket
Tian Tian Oriental Supermarket,51.497837,-0.0194259,Supermarket
M&S Simply Food,51.5141984,-0.1542276,Supermarket
Stroudley Walk Grocery,51.5277329,-0.0177964,Supermarket
Marks & Spencer,51.5086352,-0.2203177,Supermarket
Waitrose & Partners,51.5127964,-0.3218211,Supermarket
Magaza Balkan food,51.5068945,-0.2455666,Supermarket
Ikkyu Conveni,51.5164461,-0.209139,Supermarket
Garcia's Food and Wine,51.5179567,-0.2065215,Supermarket
Costcutter,51.5234509,-0.2062885,Supermarket
Green Valley,51.4970638,-0.2052195,Supermarket
Forest Hill Supermarket,51.439003,-0.0526494,Supermarket
Oksa Quality Food,51.5124694,-0.2111219,Supermarket
Mieszko,51.436432,-0.1275065,Supermarket
Asda,51.4591272,-0.331819,Supermarket
Lidl,51.4895852,0.024692,Supermarket
Hanwell Local,51.5135396,-0.3369571,Supermarket
The Peoples Supermarket,51.5226005,-0.1187863,Supermarket
Morrisons,51.5149975,0.0104157,Supermarket
Co-op Food,51.4324021,-0.021195,Supermarket
Budgens,51.5897389,-0.1643484,Supermarket
Iceland,51.5901355,-0.1644503,Supermarket
Asda,51.4710255,-0.3612375,Supermarket
Sirwan Food Centre,51.6084579,-0.1105593,Supermarket
Co-op Food,51.4722579,-0.2034133,Supermarket
Ayta Food Centre,51.6065139,-0.1175565,Supermarket
Hillingdon Food Centre,51.5305889,-0.4490171,Supermarket
The Good Kind,51.6469422,-0.070259,Supermarket
International Food Centre,51.6166635,-0.1403884,Supermarket
ALDI,51.4259336,-0.1318874,Supermarket
ALDI,51.5310218,0.1450518,Supermarket
Macro Foods,43.0097515,-81.3364893,Supermarket
Co-op Food,51.4905044,-0.0973661,Supermarket
Co-op Food,51.5623987,-0.1257514,Supermarket
Lidl,51.4222272,-0.1069023,Supermarket
Cudi Food Centre,51.5107654,-0.3212149,Supermarket
M&S Simply Food,51.5090069,-0.1979232,Supermarket
Co-op Food,51.5085552,0.0722854,Supermarket
Store Park Central,51.4799372,-0.1486815,Supermarket
Market Place Store,51.4818466,-0.1485932,Supermarket
Co-op Food,51.4424887,-0.0475799,Supermarket
M & A Ghadeer Supermarket,51.4700219,-0.3575442,Supermarket
Instanbul Grand Bazaar Butcher,51.46998,-0.357746,Supermarket
Safa & Marna Supermarket,51.4699216,-0.358027,Supermarket
New Istanbul Supermarket,51.5775721,-0.1061531,Supermarket
N/A,51.5905723,-0.0934496,Supermarket
Costcutter,51.4828093,-0.3099761,Supermarket
Here Organic Warehouse,51.4880596,-0.1699133,Supermarket
Loon Fung Tottenham,51.6079735,-0.0605488,Supermarket
N/A,51.3836163,-0.2142044,Supermarket
Costcutter,51.3486119,-0.1667138,Supermarket
Fio's,51.6317474,-0.1282551,Supermarket
The Food Warehouse,51.4893971,0.0338108,Supermarket
Hyper Marché,51.5111067,-0.3187886,Supermarket
Tian Tian Market,51.5136558,-0.0685472,Supermarket
Tesco Extra,51.4892684,0.066274,Supermarket
Londis,51.3692865,0.0010021,Supermarket
Damas Food Centre,51.5103693,-0.3221776,Supermarket
Amazon Fresh,51.5573287,-0.2818909,Supermarket
Lidl,51.4314498,-0.1647051,Supermarket
Dayi,51.6049509,-0.0865312,Supermarket
Oriental Mart (Hanul Food Inc.),42.957556,-81.2612083,Supermarket
Londis,51.509612,-0.2373857,Supermarket
Longdan,51.4579388,-0.0133864,Supermarket
Silverpoint Food Centre,51.6113674,-0.0649487,Supermarket
Korona,51.4473409,-0.0180312,Supermarket
Costcutter,51.4397899,0.05094,Supermarket
N/A,51.4841581,0.1748582,Supermarket
Co-op Food,51.5000485,-0.2389164,Supermarket
Amazon Fresh,51.5028153,-0.0151746,Supermarket
Costcutter,51.4317596,0.0310837,Supermarket
Co-op Food,51.4875368,0.0027163,Supermarket
The Boutique Grocer,51.5387125,-0.1040028,Supermarket
Al Medina,51.5167686,0.061711,Supermarket
Kacha Bazar Extra,51.5169382,0.0617714,Supermarket
Food Bazar,51.5173698,0.0619014,Supermarket
Lidl,51.4137249,-0.17607,Supermarket
Khun Ya Thai Supermarket,51.498653,-0.0589384,Supermarket
Baghdad Food Centre,51.5064722,-0.2550644,Supermarket
ALDI,51.3723618,-0.1188797,Supermarket
Jiamart,51.5016601,0.0308499,Supermarket
Lidl,51.3780012,-0.1554407,Supermarket
Nisa,51.5091331,-0.0020627,Supermarket
Harringay Local Store,51.5839372,-0.1001865,Supermarket
Co-op Food,51.5948362,-0.2500145,Supermarket
Lidl,51.49694,0.15652,Supermarket
Lidl,51.3464213,-0.0197393,Supermarket
Lidl,51.5661126,-0.1076062,Supermarket
Lidl,51.5074648,-0.2695807,Supermarket
Lidl,51.5606,0.078896,Supermarket
Lidl,51.4932003,-0.2275114,Supermarket
The Savanna,51.5028329,-0.083473,Supermarket
Ortadogu Supermarket,51.4702453,-0.3554987,Supermarket
Co-op Food,51.4917522,0.0164026,Supermarket
Amazon Fresh,51.4710493,-0.35396,Supermarket
USSR Retail,51.4699273,-0.3565885,Supermarket
Fone And Vape,51.3608328,-0.1918141,Supermarket
JK Enterprises,51.3982296,-0.2553788,Supermarket
Seoul Plaza,51.3982781,-0.2553854,Supermarket
Budgens,51.3641416,-0.1186244,Supermarket
Kroger,37.1383903,-84.0997303,Supermarket
Amazon Fresh,51.5135103,-0.0701403,Supermarket
Darbari Fancy Textiles,51.5112655,-0.3785455,Supermarket
M&S Foodhall,51.3936386,0.1129539,Supermarket
Brazilian Delights,51.5490813,-0.1296603,Supermarket
Planet Organic,51.5555053,-0.1748124,Supermarket
Planet Organic,51.5212833,-0.0751358,Supermarket
M&S Foodhall,51.5941553,-0.3811969,Supermarket
Waitrose,51.5165828,-0.1874061,Supermarket
1010 Supermarket,51.5657478,-0.0745162,Supermarket
River Supermarket,51.4982969,-0.0609349,Supermarket
sMart Oriental,51.3614729,-0.1919726,Supermarket
Jaz Food & Wine,51.5226392,-0.2590682,Supermarket
Riverside Supermarket,51.5517998,-0.0315302,Supermarket
Tesco Extra,51.4249057,-0.1316223,Supermarket
Budgens,51.3901726,0.0499146,Supermarket
Chase Supermarket,51.6533208,-0.0911848,Supermarket
East Europe Food,51.5140347,-0.3370573,Supermarket
Tian Tian Market,51.5144522,0.0097155,Supermarket
ALDI,51.3758658,-0.2230686,Supermarket
ALDI,51.5653531,0.1047027,Supermarket
ALDI,51.5241051,-0.1756893,Supermarket
Amazon Fresh,51.5110352,-0.2230555,Supermarket
Lidl,51.5457579,-0.4767332,Supermarket
Co-op Food,51.4947671,-0.0792107,Supermarket
The Savanna,51.5033945,-0.0188683,Supermarket
Europol,51.3657634,-0.1939924,Supermarket
The Nest,51.5086392,-0.0084965,Supermarket
Lidl,51.5650332,-0.1044227,Supermarket
Planet Food,51.5651342,-0.1034356,Supermarket
ALDI,51.5257277,-0.0894412,Supermarket
Co-op Food,51.4925911,-0.2752112,Supermarket
Trustcos,51.525761,-0.3160988,Supermarket
Welcome,51.5392641,-0.0240726,Supermarket
Co-op Food,51.6158737,-0.1438963,Supermarket
Iceland,51.3814298,-0.2835993,Supermarket
Wickham Food Centre,51.3765325,-0.0191358,Supermarket
M&S Foodhall,51.3767608,-0.0190978,Supermarket
Istanbul Organic Supermarket,51.4926957,-0.2312728,Supermarket
Kujawiak,51.4697336,-0.358984,Supermarket
N/A,51.5052053,-0.0902335,Supermarket
Local Express,51.5208436,0.0198598,Supermarket
Major Foods Ltd,51.5307465,0.1181933,Supermarket
Costcutter,51.5290694,0.1046871,Supermarket
Welcome,51.5287348,0.1042322,Supermarket
Lewisham Food Centre,51.4588417,-0.0121811,Supermarket
M&S Foodhall,51.4808628,-0.1444133,Supermarket
Giddy Grocer,51.5012173,-0.0821537,Supermarket
Londis,51.5624911,-0.3058087,Supermarket
Szampion Polskie Delikatesy,51.600542,-0.0675875,Supermarket
Nazar Supermarket,51.5997972,-0.0681522,Supermarket
ALDI,51.4637165,0.0288966,Supermarket
Jarr Market,51.5589856,-0.0744704,Supermarket
M&S Foodhall,51.5943526,-0.2621248,Supermarket
ALDI,51.5946819,-0.262391,Supermarket
M&S Food,51.5060815,-0.0173163,Supermarket
N/A,51.5267411,0.0308128,Supermarket
Магнолия,55.7204288,37.6933612,Supermarket
The Co-op,51.5872765,-0.1327226,Supermarket
Cosmo Foods,51.6135651,-0.1762712,Supermarket
Sultan Food Centre,51.6119199,-0.1754706,Supermarket
Waitrose,51.4613659,-0.301844,Supermarket
Dag Supermarket,51.475472,-0.0198065,Supermarket
AJI Mart,51.5102839,0.0129251,Supermarket
Mleczko delikatesy,51.5074141,-0.2724517,Supermarket
Star Fruit & Veg,51.5585474,0.0706193,Supermarket
Grains & Green,51.5435573,-0.0551301,Supermarket
Cranbrook Supermarket,51.5625545,0.0676616,Supermarket
Amazon Fresh,51.5301212,-0.0745071,Supermarket
Costcutter Express,51.4330788,-0.0172024,Supermarket
Tesco,51.4867902,-0.1150326,Supermarket
Archies,51.5902984,0.0496901,Supermarket
YOHOME,51.4980126,-0.0176148,Supermarket
Acasa Delicatessen Limited,51.591158,0.0832789,Supermarket
Baylis Food and Wine,51.5928872,0.0840838,Supermarket
Drayton Manor High School PTA car boot,51.52639,-0.3426977,Supermarket
FM Food Centre,51.4206955,-0.0012419,Supermarket
Kingston Green,51.389784,-0.2977488,Supermarket
Nisa Local,51.546481,-0.1909244,Supermarket
Sira Cash and Carry,51.5096018,-0.3762335,Supermarket
St. James Supermarket,51.4924173,-0.0653912,Supermarket
Costcutter,51.3764455,-0.2218464,Supermarket
OK OK Chinese Supermarket,51.3600814,-0.1944453,Supermarket
Hadar Kosher Supermarket,51.6159647,-0.2748325,Supermarket
Dadinho Distributions,51.5848633,-0.0769785,Supermarket
Co-op Food,51.6091704,-0.2101854,Supermarket
YOHOME Oriental Lifestyle/有家超市,51.570968,-0.0894535,Supermarket
Prince Food & Wine,51.4915169,-0.1185035,Supermarket
TFC,51.4924134,0.0627744,Supermarket
Mega Food Centre,51.6058592,-0.187504,Supermarket
Persia,51.6059851,-0.1873169,Supermarket
Mega Organix,51.6061492,-0.1870732,Supermarket
Best Foods Mega Mart,51.4252306,-0.0042821,Supermarket
N/A,51.5272877,-0.0888942,Supermarket
Best Foods Supermarket,51.5308532,-0.3718936,Supermarket
Website Designers London,51.5272236,-0.0890038,Supermarket
N/A,51.3984664,-0.0760319,Supermarket
Family Sari Sari Store,51.5135865,-0.4712697,Supermarket
Aldi,51.6129162,-0.177182,Supermarket
Kosher Edge,51.6158844,-0.2765413,Supermarket
N/A,51.6015558,-0.4096338,Supermarket
Planet Plenty,51.4708145,-0.2106699,Supermarket
Mieszko Polish Supermarket,51.4730512,-0.3872156,Supermarket
Morrisons,51.4826743,-0.30875,Supermarket
Wawel Tradycyjne Polski Smaki,51.4991401,-0.3063229,Supermarket
N/A,51.507057,-0.0739626,Supermarket
Nazar Food Centre,51.6171948,-0.1770101,Supermarket
Lidl,51.5399531,-0.2995099,Supermarket
Polski Sklep n Cioci,51.6153386,-0.27532,Supermarket
Simply Food & Wine,51.5106941,-0.1868731,Supermarket
England Pharmacy,51.510552,-0.136228,Supermarket
Oseyo,51.4109205,-0.3013676,Supermarket
Save More Superstore,51.5049097,-0.4192214,Supermarket
N/A,51.5940762,-0.336175,Supermarket
Northwest,51.5362883,0.0525498,Supermarket
Hoji,51.4926129,-0.2603342,Supermarket
Tian Tian Market,51.5136219,-0.3059248,Supermarket
Tian Tian Market,51.5602262,-0.2808249,Supermarket
Sainsbury's,51.4887207,0.0262206,Supermarket
Morrisons,51.6119787,-0.137192,Supermarket
Landis,51.5090231,-0.3465467,Supermarket
ALDI,51.5688694,0.1852441,Supermarket
B&M,51.47089,-0.3626198,Supermarket
Lidl East Acton,51.5136314,-0.2493638,Supermarket
Seoul Plaza,51.4100721,-0.3027531,Supermarket
Duri Korean Grocery,51.5102499,-0.2872136,Supermarket
Harvest International N8,51.5819925,-0.1198501,Supermarket
Oseyo,51.4803409,-0.1450342,Supermarket
Co-op Food,51.552995,-0.2107674,Supermarket
Benjamin Ball Associates Ltd,51.5074401,-0.1341441,Supermarket
Evmolpia,51.583208,-0.0996298,Supermarket
Harringay Food Centre,51.5825092,-0.099084,Supermarket
Co-op Food,51.5702582,-0.095911,Supermarket
Lo Sfizio,51.5871531,-0.0974278,Supermarket
Cudi Food Centre,51.5868368,-0.0962494,Supermarket
4th Gardens Groceries & Takeaway,51.5849934,-0.07803,Supermarket
West Green Supermarket,51.5843501,-0.0761711,Supermarket
C&G Cash and Carry,51.5843853,-0.0755314,Supermarket
Thornfield Supermarket,51.6044019,-0.2073359,Supermarket
Kosher Cuisine,51.6052002,-0.2072685,Supermarket
N/A,51.632223,-0.0375768,Transport
Uxbridge bus station,51.5467198,-0.4783857,Transport
Peckham Bus Station,51.4736067,-0.0672539,Transport
Harrow Bus Station,51.5800282,-0.3377357,Transport
N/A,51.6527233,-0.0860615,Transport
Robert Q Air Bus,42.9745285,-81.2628063,Transport
Heathrow Central bus station,51.4712019,-0.4534928,Transport
Green Line Coaches,51.4930068,-0.1461027,Transport
Richmond Bus Station,51.4593225,-0.304207,Transport
Hounslow Bus Station,51.4710998,-0.3547251,Transport
Cromwell Road Bus Station,51.4125288,-0.2988622,Transport
Victoria Coach Station (Departures),51.4926693,-0.149216,Transport
N/A,37.1106513,-84.0907863,Transport
Edmonton Green Bus Station,51.625275,-0.0587015,Transport
Megabus Station,51.4926493,-0.1496324,Transport
Metroline Uxbridge,51.5469241,-0.4778403,Transport
Stockwell Bus Garage Office,51.473593,-0.124388,Transport
N/A,51.632223,-0.0375768,Transport
Uxbridge bus station,51.5467198,-0.4783857,Transport
Peckham Bus Station,51.4736067,-0.0672539,Transport
Harrow Bus Station,51.5800282,-0.3377357,Transport
N/A,51.6527233,-0.0860615,Transport
Robert Q Air Bus,42.9745285,-81.2628063,Transport
Heathrow Central bus station,51.4712019,-0.4534928,Transport
Green Line Coaches,51.4930068,-0.1461027,Transport
Richmond Bus Station,51.4593225,-0.304207,Transport
Hounslow Bus Station,51.4710998,-0.3547251,Transport
Cromwell Road Bus Station,51.4125288,-0.2988622,Transport
Victoria Coach Station (Departures),51.4926693,-0.149216,Transport
N/A,37.1106513,-84.0907863,Transport
Edmonton Green Bus Station,51.625275,-0.0587015,Transport
Megabus Station,51.4926493,-0.1496324,Transport
Metroline Uxbridge,51.5469241,-0.4778403,Transport
Stockwell Bus Garage Office,51.473593,-0.124388,Transport
N/A,51.632223,-0.0375768,Transport
Uxbridge bus station,51.5467198,-0.4783857,Transport
Peckham Bus Station,51.4736067,-0.0672539,Transport
Harrow Bus Station,51.5800282,-0.3377357,Transport
N/A,51.6527233,-0.0860615,Transport
Robert Q Air Bus,42.9745285,-81.2628063,Transport
Heathrow Central bus station,51.4712019,-0.4534928,Transport
Green Line Coaches,51.4930068,-0.1461027,Transport
Richmond Bus Station,51.4593225,-0.304207,Transport
Hounslow Bus Station,51.4710998,-0.3547251,Transport
Cromwell Road Bus Station,51.4125288,-0.2988622,Transport
Victoria Coach Station (Departures),51.4926693,-0.149216,Transport
N/A,37.1106513,-84.0907863,Transport
Edmonton Green Bus Station,51.625275,-0.0587015,Transport
Megabus Station,51.4926493,-0.1496324,Transport
Metroline Uxbridge,51.5469241,-0.4778403,Transport
Stockwell Bus Garage Office,51.473593,-0.124388,Transport
Shepherd's Bush Market,51.50607,-0.2263134,Transport
West Drayton,51.5097364,-0.4718293,Transport
Finchley Central,51.6008355,-0.192318,Transport
St Mary Cray,51.394738,0.1057186,Transport
Mill Hill Broadway,51.6126689,-0.2488001,Transport
Catford,51.4444696,-0.0261521,Transport
Sloane Square,51.4922264,-0.1558767,Transport
Cyprus,51.5084776,0.0639692,Transport
Wimbledon,51.4220721,-0.2052902,Transport
Northolt Park,51.5575208,-0.3592754,Transport
North Harrow,51.5851618,-0.3631762,Transport
Harrow & Wealdstone,51.5922178,-0.3348748,Transport
North Ealing,51.5174885,-0.2887523,Transport
Ruislip Gardens,51.5606573,-0.4104614,Transport
South Kenton,51.5703076,-0.3085107,Transport
